asc_file,included_participant,window_key,window,time_rel,raw_samples,blink_samples_excluded,nonblink_samples,track_loss_samples,track_loss_percent_excluding_blinks
k14_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.850000,1100,100,1000,0,0.000000
k14_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.900000,1250,100,1150,0,0.000000
k14_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.950000,1116,78,1038,0,0.000000
k14_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,1.000000,792,232,560,0,0.000000
k14_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.000000,950,103,847,0,0.000000
k14_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.050000,650,118,532,0,0.000000
k14_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.100000,1200,100,1100,0,0.000000
k14_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.150000,1150,103,1047,0,0.000000
k14_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.200000,1250,189,1061,0,0.000000
k14_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.250000,1250,138,1112,0,0.000000
k14_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.300000,1050,138,912,0,0.000000
k14_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.350000,1200,207,993,0,0.000000
k14_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.400000,1300,171,1129,0,0.000000
k14_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.450000,1150,100,1050,0,0.000000
k14_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.500000,1150,100,1050,0,0.000000
k14_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.550000,1100,241,859,0,0.000000
k14_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.600000,1200,100,1100,0,0.000000
k14_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.650000,1300,210,1090,0,0.000000
k14_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.700000,1050,147,903,0,0.000000
k14_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.750000,1250,106,1144,0,0.000000
k14_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.800000,1150,100,1050,0,0.000000
k14_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.850000,1100,116,984,0,0.000000
k14_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.900000,1250,229,1021,0,0.000000
k14_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.950000,1114,206,908,0,0.000000
k14_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,1.000000,781,224,557,0,0.000000
k14_1.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.000000,931,49,882,0,0.000000
k14_1.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.050000,950,50,900,0,0.000000
k14_1.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.100000,950,83,867,0,0.000000
k14_1.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.150000,950,111,839,0,0.000000
k14_1.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.200000,950,75,875,0,0.000000
k14_1.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.250000,950,50,900,0,0.000000
k14_1.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.300000,950,134,816,0,0.000000
k14_1.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.350000,950,148,802,0,0.000000
k14_1.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.400000,950,161,789,0,0.000000
k14_1.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.450000,950,112,838,0,0.000000
k14_1.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.500000,950,116,834,0,0.000000
k14_1.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.550000,950,66,884,0,0.000000
k14_1.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.600000,950,90,860,0,0.000000
k14_1.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.650000,950,153,797,0,0.000000
k14_1.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.700000,950,157,793,0,0.000000
k14_1.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.750000,950,126,824,0,0.000000
k14_1.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.800000,950,109,841,0,0.000000
k14_1.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.850000,950,50,900,0,0.000000
k14_1.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.900000,950,50,900,0,0.000000
k14_1.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.950000,950,50,900,0,0.000000
k14_1.asc,yes,linguistic_encoding_3,Linguistic encoding III,1.000000,950,50,900,0,0.000000
k14_1.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.000000,950,50,900,0,0.000000
k14_1.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.033333,950,50,900,0,0.000000
k14_1.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.066667,950,48,902,0,0.000000
k14_1.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.100000,950,0,950,0,0.000000
k14_1.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.133333,950,0,950,0,0.000000
k14_1.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.166667,950,28,922,0,0.000000
k14_1.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.200000,950,50,900,0,0.000000
k14_1.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.233333,950,50,900,0,0.000000
k14_1.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.266667,950,49,901,0,0.000000
k14_1.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.300000,950,0,950,0,0.000000
k14_1.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.333333,950,43,907,0,0.000000
k14_1.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.366667,950,69,881,0,0.000000
k14_1.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.400000,950,60,890,0,0.000000
k14_1.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.433333,950,98,852,0,0.000000
k14_1.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.466667,950,142,808,0,0.000000
k14_1.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.500000,950,106,844,0,0.000000
k14_1.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.533333,950,123,827,0,0.000000
k14_1.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.566667,950,100,850,0,0.000000
k14_1.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.600000,950,55,895,0,0.000000
k14_1.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.633333,950,55,895,0,0.000000
k14_1.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.666667,950,98,852,0,0.000000
k14_1.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.700000,950,104,846,0,0.000000
k14_1.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.733333,950,98,852,0,0.000000
k14_1.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.766667,950,90,860,0,0.000000
k14_1.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.800000,950,89,861,0,0.000000
k14_1.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.833333,950,100,850,0,0.000000
k14_1.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.866667,950,100,850,0,0.000000
k14_1.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.900000,950,14,936,0,0.000000
k14_1.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.933333,950,0,950,0,0.000000
k14_1.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.966667,950,0,950,0,0.000000
k14_1.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,1.000000,950,17,933,0,0.000000
k14_1.asc,yes,speech_planning,Speech planning,0.000000,950,0,950,0,0.000000
k14_1.asc,yes,speech_planning,Speech planning,0.100000,950,0,950,0,0.000000
k14_1.asc,yes,speech_planning,Speech planning,0.200000,950,0,950,0,0.000000
k14_1.asc,yes,speech_planning,Speech planning,0.300000,950,0,950,0,0.000000
k14_1.asc,yes,speech_planning,Speech planning,0.400000,950,0,950,0,0.000000
k14_1.asc,yes,speech_planning,Speech planning,0.500000,950,0,950,0,0.000000
k14_1.asc,yes,speech_planning,Speech planning,0.600000,950,0,950,0,0.000000
k14_1.asc,yes,speech_planning,Speech planning,0.700000,950,0,950,0,0.000000
k14_1.asc,yes,speech_planning,Speech planning,0.800000,950,0,950,0,0.000000
k14_1.asc,yes,speech_planning,Speech planning,0.900000,950,21,929,0,0.000000
k14_1.asc,yes,speech_planning,Speech planning,1.000000,950,92,858,0,0.000000
k15.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.000000,931,19,912,0,0.000000
k15.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.050000,1150,1,1149,0,0.000000
k15.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.100000,1450,179,1271,0,0.000000
k15.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.150000,1500,49,1451,0,0.000000
k15.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.200000,1650,89,1561,0,0.000000
k15.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.250000,1350,109,1241,0,0.000000
k15.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.300000,1550,76,1474,0,0.000000
k15.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.350000,1700,136,1564,0,0.000000
k15.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.400000,1550,279,1271,0,0.000000
k15.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.450000,1350,119,1231,0,0.000000
k15.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.500000,1550,150,1400,0,0.000000
k15.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.550000,1500,307,1193,0,0.000000
k15.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.600000,1650,300,1350,0,0.000000
k15.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.650000,1450,454,996,0,0.000000
k15.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.700000,1600,194,1406,0,0.000000
k15.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.750000,1500,282,1218,0,0.000000
k15.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.800000,1500,424,1076,0,0.000000
k15.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.850000,1650,457,1193,0,0.000000
k15.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.900000,1300,340,960,0,0.000000
k15.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.950000,1643,416,1227,0,0.000000
k15.asc,yes,linguistic_encoding_1,Linguistic encoding I,1.000000,1076,331,745,0,0.000000
k15.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.000000,950,210,740,0,0.000000
k15.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.050000,1150,279,871,0,0.000000
k15.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.100000,1450,421,1029,0,0.000000
k15.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.150000,1500,487,1013,0,0.000000
k15.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.200000,1650,761,889,0,0.000000
k15.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.250000,1350,576,774,0,0.000000
k15.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.300000,1550,568,982,0,0.000000
k15.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.350000,1700,670,1030,0,0.000000
k15.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.400000,1550,676,874,0,0.000000
k15.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.450000,1350,500,850,0,0.000000
k15.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.500000,1550,550,1000,0,0.000000
k15.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.550000,1500,737,763,0,0.000000
k15.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.600000,1650,623,1027,0,0.000000
k15.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.650000,1450,541,909,0,0.000000
k15.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.700000,1600,532,1068,0,0.000000
k15.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.750000,1500,565,935,0,0.000000
k15.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.800000,1500,408,1092,0,0.000000
k15.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.850000,1650,611,1039,0,0.000000
k15.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.900000,1300,538,762,0,0.000000
k15.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.950000,1643,562,1081,0,0.000000
k15.asc,yes,linguistic_encoding_2,Linguistic encoding II,1.000000,1063,392,671,0,0.000000
k15.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.000000,882,298,584,0,0.000000
k15.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.050000,900,320,580,0,0.000000
k15.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.100000,900,312,588,0,0.000000
k15.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.150000,900,300,600,0,0.000000
k15.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.200000,900,211,689,0,0.000000
k15.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.250000,900,249,651,0,0.000000
k15.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.300000,900,289,611,0,0.000000
k15.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.350000,900,306,594,0,0.000000
k15.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.400000,900,289,611,0,0.000000
k15.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.450000,900,267,633,0,0.000000
k15.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.500000,900,297,603,0,0.000000
k15.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.550000,900,264,636,0,0.000000
k15.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.600000,900,300,600,0,0.000000
k15.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.650000,900,261,639,0,0.000000
k15.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.700000,900,250,650,0,0.000000
k15.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.750000,900,276,624,0,0.000000
k15.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.800000,900,222,678,0,0.000000
k15.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.850000,900,180,720,0,0.000000
k15.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.900000,900,187,713,0,0.000000
k15.asc,yes,linguistic_encoding_3,Linguistic encoding III,0.950000,900,200,700,0,0.000000
k15.asc,yes,linguistic_encoding_3,Linguistic encoding III,1.000000,900,238,662,0,0.000000
k15.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.000000,900,238,662,0,0.000000
k15.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.033333,900,209,691,0,0.000000
k15.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.066667,880,152,728,0,0.000000
k15.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.100000,850,150,700,0,0.000000
k15.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.133333,850,159,691,0,0.000000
k15.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.166667,850,135,715,0,0.000000
k15.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.200000,850,122,728,0,0.000000
k15.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.233333,850,290,560,0,0.000000
k15.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.266667,850,293,557,0,0.000000
k15.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.300000,829,312,517,0,0.000000
k15.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.333333,800,168,632,0,0.000000
k15.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.366667,800,106,694,0,0.000000
k15.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.400000,800,102,698,0,0.000000
k15.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.433333,800,150,650,0,0.000000
k15.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.466667,800,187,613,0,0.000000
k15.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.500000,800,194,606,0,0.000000
k15.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.533333,761,200,561,0,0.000000
k15.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.566667,707,172,535,0,0.000000
k15.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.600000,700,172,528,0,0.000000
k15.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.633333,700,240,460,0,0.000000
k15.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.666667,700,311,389,0,0.000000
k15.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.700000,700,321,379,0,0.000000
k15.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.733333,700,309,391,0,0.000000
k15.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.766667,700,250,450,0,0.000000
k15.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.800000,700,239,461,0,0.000000
k15.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.833333,700,225,475,0,0.000000
k15.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.866667,700,250,450,0,0.000000
k15.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.900000,700,201,499,0,0.000000
k15.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.933333,700,270,430,0,0.000000
k15.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,0.966667,700,274,426,0,0.000000
k15.asc,yes,post_onset_1000_2500,Post-onset 1000-2500,1.000000,700,250,450,0,0.000000
k15.asc,yes,speech_planning,Speech planning,0.000000,950,0,950,0,0.000000
k15.asc,yes,speech_planning,Speech planning,0.100000,950,0,950,0,0.000000
k15.asc,yes,speech_planning,Speech planning,0.200000,950,44,906,0,0.000000
k15.asc,yes,speech_planning,Speech planning,0.300000,950,83,867,0,0.000000
k15.asc,yes,speech_planning,Speech planning,0.400000,950,25,925,0,0.000000
k15.asc,yes,speech_planning,Speech planning,0.500000,950,53,897,0,0.000000
k15.asc,yes,speech_planning,Speech planning,0.600000,950,32,918,0,0.000000
k15.asc,yes,speech_planning,Speech planning,0.700000,950,28,922,0,0.000000
k15.asc,yes,speech_planning,Speech planning,0.800000,950,12,938,0,0.000000
k15.asc,yes,speech_planning,Speech planning,0.900000,950,71,879,0,0.000000
k15.asc,yes,speech_planning,Speech planning,1.000000,950,21,929,0,0.000000
k15_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.000000,1225,24,1201,0,0.000000
k15_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.050000,750,10,740,0,0.000000
k15_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.100000,1450,50,1400,0,0.000000
k15_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.150000,1400,112,1288,0,0.000000
k15_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.200000,1250,111,1139,0,0.000000
k15_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.250000,1300,469,831,0,0.000000
k15_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.300000,1500,333,1167,0,0.000000
k15_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.350000,1200,69,1131,0,0.000000
k15_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.400000,1300,92,1208,0,0.000000
k15_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.450000,1400,2,1398,0,0.000000
k15_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.500000,1400,225,1175,0,0.000000
k15_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.550000,1200,158,1042,0,0.000000
k15_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.600000,1450,213,1237,0,0.000000
k15_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.650000,1300,175,1125,0,0.000000
k15_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.700000,1400,129,1271,0,0.000000
k15_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.750000,1400,271,1129,0,0.000000
k15_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.800000,1250,100,1150,0,0.000000
k15_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.850000,1400,129,1271,0,0.000000
k15_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.900000,1250,200,1050,0,0.000000
k15_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,0.950000,1417,194,1223,0,0.000000
k15_1.asc,yes,linguistic_encoding_1,Linguistic encoding I,1.000000,748,204,544,0,0.000000
k15_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.000000,1250,279,971,0,0.000000
k15_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.050000,750,225,525,0,0.000000
k15_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.100000,1450,187,1263,0,0.000000
k15_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.150000,1400,125,1275,0,0.000000
k15_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.200000,1250,154,1096,0,0.000000
k15_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.250000,1300,107,1193,0,0.000000
k15_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.300000,1500,191,1309,0,0.000000
k15_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.350000,1200,200,1000,0,0.000000
k15_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.400000,1300,229,1071,0,0.000000
k15_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.450000,1400,269,1131,0,0.000000
k15_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.500000,1400,265,1135,0,0.000000
k15_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.550000,1200,202,998,0,0.000000
k15_1.asc,yes,linguistic_encoding_2,Linguistic encoding II,0.600000,1450,256,1194,0,0.000000
