participant,type,referent,time_bin_start_ms,time_bin_end_ms,mean_prop,sd_prop,n_trial_bins,lower,upper
KSM_a1,act,patient,3200,3250,0.500000,0.707107,2,0.000000,1.000000
KSM_a1,act,patient,3250,3300,0.500000,0.707107,2,0.000000,1.000000
KSM_a1,act,patient,3300,3350,0.500000,0.707107,2,0.000000,1.000000
KSM_a1,act,patient,3350,3400,0.500000,0.707107,2,0.000000,1.000000
KSM_a1,act,patient,3400,3450,0.000000,0.000000,1,0.000000,0.000000
KSM_a1,act,patient,3450,3500,0.000000,0.000000,1,0.000000,0.000000
KSM_a1,pass,agent,0,50,0.320000,0.554256,3,0.000000,0.960000
KSM_a1,pass,agent,50,100,0.586667,0.508068,3,0.000000,1.000000
KSM_a1,pass,agent,100,150,0.666667,0.577350,3,0.000000,1.000000
KSM_a1,pass,agent,150,200,0.546667,0.506491,3,0.000000,1.000000
KSM_a1,pass,agent,200,250,0.913333,0.150111,3,0.740000,1.000000
KSM_a1,pass,agent,250,300,1.000000,0.000000,3,1.000000,1.000000
KSM_a1,pass,agent,300,350,0.993333,0.011547,3,0.980000,1.000000
KSM_a1,pass,agent,350,400,0.666667,0.577350,3,0.000000,1.000000
KSM_a1,pass,agent,400,450,0.353333,0.560833,3,0.000000,1.000000
KSM_a1,pass,agent,450,500,0.333333,0.577350,3,0.000000,1.000000
KSM_a1,pass,agent,500,550,0.333333,0.577350,3,0.000000,1.000000
KSM_a1,pass,agent,550,600,0.393333,0.533042,3,0.000000,1.000000
KSM_a1,pass,agent,600,650,0.666667,0.577350,3,0.000000,1.000000
KSM_a1,pass,agent,650,700,0.666667,0.577350,3,0.000000,1.000000
KSM_a1,pass,agent,700,750,0.826667,0.300222,3,0.480000,1.000000
KSM_a1,pass,agent,750,800,1.000000,0.000000,3,1.000000,1.000000
KSM_a1,pass,agent,800,850,1.000000,0.000000,3,1.000000,1.000000
KSM_a1,pass,agent,850,900,0.840000,0.277128,3,0.520000,1.000000
KSM_a1,pass,agent,900,950,0.666667,0.577350,3,0.000000,1.000000
KSM_a1,pass,agent,950,1000,0.666667,0.577350,3,0.000000,1.000000
KSM_a1,pass,agent,1000,1050,0.666667,0.577350,3,0.000000,1.000000
KSM_a1,pass,agent,1050,1100,0.666667,0.577350,3,0.000000,1.000000
KSM_a1,pass,agent,1100,1150,0.593333,0.525484,3,0.000000,1.000000
KSM_a1,pass,agent,1150,1200,0.333333,0.577350,3,0.000000,1.000000
KSM_a1,pass,agent,1200,1250,0.333333,0.577350,3,0.000000,1.000000
KSM_a1,pass,agent,1250,1300,0.333333,0.577350,3,0.000000,1.000000
KSM_a1,pass,agent,1300,1350,0.333333,0.577350,3,0.000000,1.000000
KSM_a1,pass,agent,1350,1400,0.333333,0.577350,3,0.000000,1.000000
KSM_a1,pass,agent,1400,1450,0.373333,0.546016,3,0.000000,1.000000
KSM_a1,pass,agent,1450,1500,0.666667,0.577350,3,0.000000,1.000000
KSM_a1,pass,agent,1500,1550,0.666667,0.577350,3,0.000000,1.000000
KSM_a1,pass,agent,1550,1600,0.666667,0.577350,3,0.000000,1.000000
KSM_a1,pass,agent,1600,1650,0.666667,0.577350,3,0.000000,1.000000
KSM_a1,pass,agent,1650,1700,0.666667,0.577350,3,0.000000,1.000000
KSM_a1,pass,agent,1700,1750,0.880000,0.207846,3,0.640000,1.000000
KSM_a1,pass,agent,1750,1800,1.000000,0.000000,3,1.000000,1.000000
KSM_a1,pass,agent,1800,1850,1.000000,0.000000,3,1.000000,1.000000
KSM_a1,pass,agent,1850,1900,1.000000,0.000000,3,1.000000,1.000000
KSM_a1,pass,agent,1900,1950,1.000000,0.000000,3,1.000000,1.000000
KSM_a1,pass,agent,1950,2000,1.000000,0.000000,3,1.000000,1.000000
KSM_a1,pass,agent,2000,2050,1.000000,0.000000,3,1.000000,1.000000
KSM_a1,pass,agent,2050,2100,1.000000,0.000000,3,1.000000,1.000000
KSM_a1,pass,agent,2100,2150,1.000000,0.000000,3,1.000000,1.000000
KSM_a1,pass,agent,2150,2200,1.000000,0.000000,3,1.000000,1.000000
KSM_a1,pass,agent,2200,2250,1.000000,0.000000,3,1.000000,1.000000
KSM_a1,pass,agent,2250,2300,0.753333,0.427239,3,0.260000,1.000000
KSM_a1,pass,agent,2300,2350,0.566667,0.513160,3,0.000000,1.000000
KSM_a1,pass,agent,2350,2400,0.333333,0.577350,3,0.000000,1.000000
KSM_a1,pass,agent,2400,2450,0.333333,0.577350,3,0.000000,1.000000
KSM_a1,pass,agent,2450,2500,0.333333,0.577350,3,0.000000,1.000000
KSM_a1,pass,agent,2500,2550,0.333333,0.577350,3,0.000000,1.000000
KSM_a1,pass,agent,2550,2600,0.333333,0.577350,3,0.000000,1.000000
KSM_a1,pass,agent,2600,2650,0.333333,0.577350,3,0.000000,1.000000
KSM_a1,pass,agent,2650,2700,0.333333,0.577350,3,0.000000,1.000000
KSM_a1,pass,agent,2700,2750,0.333333,0.577350,3,0.000000,1.000000
KSM_a1,pass,agent,2750,2800,0.333333,0.577350,3,0.000000,1.000000
KSM_a1,pass,agent,2800,2850,0.253333,0.438786,3,0.000000,0.760000
KSM_a1,pass,agent,2850,2900,0.060000,0.103923,3,0.000000,0.180000
KSM_a1,pass,agent,2900,2950,0.353333,0.560833,3,0.000000,1.000000
KSM_a1,pass,agent,2950,3000,0.500000,0.707107,2,0.000000,1.000000
KSM_a1,pass,agent,3000,3050,0.500000,0.707107,2,0.000000,1.000000
KSM_a1,pass,agent,3050,3100,0.500000,0.707107,2,0.000000,1.000000
KSM_a1,pass,agent,3100,3150,0.500000,0.707107,2,0.000000,1.000000
KSM_a1,pass,agent,3150,3200,0.500000,0.707107,2,0.000000,1.000000
KSM_a1,pass,agent,3200,3250,0.500000,0.707107,2,0.000000,1.000000
KSM_a1,pass,agent,3250,3300,0.500000,0.707107,2,0.000000,1.000000
KSM_a1,pass,agent,3300,3350,0.500000,0.707107,2,0.000000,1.000000
KSM_a1,pass,agent,3350,3400,0.500000,0.707107,2,0.000000,1.000000
KSM_a1,pass,agent,3400,3450,0.830000,0.240416,2,0.490000,1.000000
KSM_a1,pass,agent,3450,3500,1.000000,0.000000,2,1.000000,1.000000
KSM_a1,pass,patient,0,50,0.346667,0.566157,3,0.000000,1.000000
KSM_a1,pass,patient,50,100,0.373333,0.546016,3,0.000000,1.000000
KSM_a1,pass,patient,100,150,0.333333,0.577350,3,0.000000,1.000000
KSM_a1,pass,patient,150,200,0.453333,0.506491,3,0.000000,1.000000
KSM_a1,pass,patient,200,250,0.086667,0.150111,3,0.000000,0.260000
KSM_a1,pass,patient,250,300,0.000000,0.000000,3,0.000000,0.000000
KSM_a1,pass,patient,300,350,0.006667,0.011547,3,0.000000,0.020000
KSM_a1,pass,patient,350,400,0.333333,0.577350,3,0.000000,1.000000
KSM_a1,pass,patient,400,450,0.646667,0.560833,3,0.000000,1.000000
KSM_a1,pass,patient,450,500,0.666667,0.577350,3,0.000000,1.000000
KSM_a1,pass,patient,500,550,0.666667,0.577350,3,0.000000,1.000000
KSM_a1,pass,patient,550,600,0.606667,0.533042,3,0.000000,1.000000
KSM_a1,pass,patient,600,650,0.333333,0.577350,3,0.000000,1.000000
KSM_a1,pass,patient,650,700,0.333333,0.577350,3,0.000000,1.000000
KSM_a1,pass,patient,700,750,0.173333,0.300222,3,0.000000,0.520000
KSM_a1,pass,patient,750,800,0.000000,0.000000,3,0.000000,0.000000
KSM_a1,pass,patient,800,850,0.000000,0.000000,3,0.000000,0.000000
KSM_a1,pass,patient,850,900,0.113333,0.196299,3,0.000000,0.340000
KSM_a1,pass,patient,900,950,0.000000,0.000000,3,0.000000,0.000000
KSM_a1,pass,patient,950,1000,0.000000,0.000000,3,0.000000,0.000000
KSM_a1,pass,patient,1000,1050,0.120000,0.207846,3,0.000000,0.360000
KSM_a1,pass,patient,1050,1100,0.333333,0.577350,3,0.000000,1.000000
KSM_a1,pass,patient,1100,1150,0.406667,0.525484,3,0.000000,1.000000
KSM_a1,pass,patient,1150,1200,0.666667,0.577350,3,0.000000,1.000000
KSM_a1,pass,patient,1200,1250,0.666667,0.577350,3,0.000000,1.000000
KSM_a1,pass,patient,1250,1300,0.666667,0.577350,3,0.000000,1.000000
KSM_a1,pass,patient,1300,1350,0.666667,0.577350,3,0.000000,1.000000
KSM_a1,pass,patient,1350,1400,0.666667,0.577350,3,0.000000,1.000000
KSM_a1,pass,patient,1400,1450,0.626667,0.546016,3,0.000000,1.000000
KSM_a1,pass,patient,1450,1500,0.333333,0.577350,3,0.000000,1.000000
KSM_a1,pass,patient,1500,1550,0.333333,0.577350,3,0.000000,1.000000
KSM_a1,pass,patient,1550,1600,0.333333,0.577350,3,0.000000,1.000000
KSM_a1,pass,patient,1600,1650,0.333333,0.577350,3,0.000000,1.000000
KSM_a1,pass,patient,1650,1700,0.333333,0.577350,3,0.000000,1.000000
KSM_a1,pass,patient,1700,1750,0.120000,0.207846,3,0.000000,0.360000
KSM_a1,pass,patient,1750,1800,0.000000,0.000000,3,0.000000,0.000000
KSM_a1,pass,patient,1800,1850,0.000000,0.000000,3,0.000000,0.000000
KSM_a1,pass,patient,1850,1900,0.000000,0.000000,3,0.000000,0.000000
KSM_a1,pass,patient,1900,1950,0.000000,0.000000,3,0.000000,0.000000
KSM_a1,pass,patient,1950,2000,0.000000,0.000000,3,0.000000,0.000000
KSM_a1,pass,patient,2000,2050,0.000000,0.000000,3,0.000000,0.000000
KSM_a1,pass,patient,2050,2100,0.000000,0.000000,3,0.000000,0.000000
KSM_a1,pass,patient,2100,2150,0.000000,0.000000,3,0.000000,0.000000
KSM_a1,pass,patient,2150,2200,0.000000,0.000000,3,0.000000,0.000000
KSM_a1,pass,patient,2200,2250,0.000000,0.000000,3,0.000000,0.000000
KSM_a1,pass,patient,2250,2300,0.246667,0.427239,3,0.000000,0.740000
KSM_a1,pass,patient,2300,2350,0.433333,0.513160,3,0.000000,1.000000
KSM_a1,pass,patient,2350,2400,0.666667,0.577350,3,0.000000,1.000000
KSM_a1,pass,patient,2400,2450,0.666667,0.577350,3,0.000000,1.000000
KSM_a1,pass,patient,2450,2500,0.666667,0.577350,3,0.000000,1.000000
KSM_a1,pass,patient,2500,2550,0.666667,0.577350,3,0.000000,1.000000
KSM_a1,pass,patient,2550,2600,0.666667,0.577350,3,0.000000,1.000000
KSM_a1,pass,patient,2600,2650,0.666667,0.577350,3,0.000000,1.000000
KSM_a1,pass,patient,2650,2700,0.666667,0.577350,3,0.000000,1.000000
KSM_a1,pass,patient,2700,2750,0.666667,0.577350,3,0.000000,1.000000
KSM_a1,pass,patient,2750,2800,0.666667,0.577350,3,0.000000,1.000000
KSM_a1,pass,patient,2800,2850,0.746667,0.438786,3,0.240000,1.000000
KSM_a1,pass,patient,2850,2900,0.940000,0.103923,3,0.820000,1.000000
KSM_a1,pass,patient,2900,2950,0.646667,0.560833,3,0.000000,1.000000
KSM_a1,pass,patient,2950,3000,0.500000,0.707107,2,0.000000,1.000000
KSM_a1,pass,patient,3000,3050,0.500000,0.707107,2,0.000000,1.000000
KSM_a1,pass,patient,3050,3100,0.500000,0.707107,2,0.000000,1.000000
KSM_a1,pass,patient,3100,3150,0.500000,0.707107,2,0.000000,1.000000
KSM_a1,pass,patient,3150,3200,0.500000,0.707107,2,0.000000,1.000000
KSM_a1,pass,patient,3200,3250,0.500000,0.707107,2,0.000000,1.000000
KSM_a1,pass,patient,3250,3300,0.500000,0.707107,2,0.000000,1.000000
KSM_a1,pass,patient,3300,3350,0.500000,0.707107,2,0.000000,1.000000
KSM_a1,pass,patient,3350,3400,0.500000,0.707107,2,0.000000,1.000000
KSM_a1,pass,patient,3400,3450,0.170000,0.240416,2,0.000000,0.510000
KSM_a1,pass,patient,3450,3500,0.000000,0.000000,2,0.000000,0.000000
KSM_b2,act,agent,0,50,0.547500,0.496034,8,0.196751,0.898249
KSM_b2,act,agent,50,100,0.500000,0.534522,8,0.122036,0.877964
KSM_b2,act,agent,100,150,0.500000,0.534522,8,0.122036,0.877964
KSM_b2,act,agent,150,200,0.500000,0.534522,8,0.122036,0.877964
KSM_b2,act,agent,200,250,0.620000,0.513587,8,0.256839,0.983161
KSM_b2,act,agent,250,300,0.420000,0.487090,8,0.075575,0.764425
KSM_b2,act,agent,300,350,0.267500,0.453927,8,0.000000,0.588475
KSM_b2,act,agent,350,400,0.375000,0.517549,8,0.009037,0.740963
KSM_b2,act,agent,400,450,0.375000,0.517549,8,0.009037,0.740963
KSM_b2,act,agent,450,500,0.590000,0.492109,8,0.242026,0.937974
KSM_b2,act,agent,500,550,0.500000,0.534522,8,0.122036,0.877964
KSM_b2,act,agent,550,600,0.500000,0.534522,8,0.122036,0.877964
KSM_b2,act,agent,600,650,0.500000,0.534522,8,0.122036,0.877964
KSM_b2,act,agent,650,700,0.500000,0.534522,8,0.122036,0.877964
KSM_b2,act,agent,700,750,0.500000,0.534522,8,0.122036,0.877964
KSM_b2,act,agent,750,800,0.565000,0.479613,8,0.225862,0.904138
KSM_b2,act,agent,800,850,0.625000,0.517549,8,0.259037,0.990963
KSM_b2,act,agent,850,900,0.625000,0.517549,8,0.259037,0.990963
KSM_b2,act,agent,900,950,0.707500,0.452161,8,0.387774,1.000000
KSM_b2,act,agent,950,1000,0.670000,0.468798,8,0.338510,1.000000
KSM_b2,act,agent,1000,1050,0.625000,0.517549,8,0.259037,0.990963
KSM_b2,act,agent,1050,1100,0.690000,0.456946,8,0.366890,1.000000
KSM_b2,act,agent,1100,1150,0.660000,0.477134,8,0.322615,0.997385
KSM_b2,act,agent,1150,1200,0.625000,0.517549,8,0.259037,0.990963
KSM_b2,act,agent,1200,1250,0.565000,0.495206,8,0.214837,0.915163
KSM_b2,act,agent,1250,1300,0.500000,0.534522,8,0.122036,0.877964
KSM_b2,act,agent,1300,1350,0.500000,0.534522,8,0.122036,0.877964
KSM_b2,act,agent,1350,1400,0.565000,0.489635,8,0.218775,0.911225
KSM_b2,act,agent,1400,1450,0.750000,0.462910,8,0.422673,1.000000
KSM_b2,act,agent,1450,1500,0.750000,0.462910,8,0.422673,1.000000
KSM_b2,act,agent,1500,1550,0.767500,0.432129,8,0.461938,1.000000
KSM_b2,act,agent,1550,1600,0.875000,0.353553,8,0.625000,1.000000
KSM_b2,act,agent,1600,1650,0.875000,0.353553,8,0.625000,1.000000
KSM_b2,act,agent,1650,1700,0.875000,0.353553,8,0.625000,1.000000
KSM_b2,act,agent,1700,1750,0.875000,0.353553,8,0.625000,1.000000
KSM_b2,act,agent,1750,1800,0.772500,0.423986,8,0.472696,1.000000
KSM_b2,act,agent,1800,1850,0.750000,0.462910,8,0.422673,1.000000
KSM_b2,act,agent,1850,1900,0.750000,0.462910,8,0.422673,1.000000
KSM_b2,act,agent,1900,1950,0.750000,0.462910,8,0.422673,1.000000
KSM_b2,act,agent,1950,2000,0.750000,0.462910,8,0.422673,1.000000
KSM_b2,act,agent,2000,2050,0.671429,0.449868,7,0.331361,1.000000
KSM_b2,act,agent,2050,2100,0.833333,0.408248,6,0.500000,1.000000
KSM_b2,act,agent,2100,2150,0.790000,0.400749,6,0.462790,1.000000
KSM_b2,act,agent,2150,2200,0.580000,0.502262,4,0.077738,1.000000
KSM_b2,act,agent,2200,2250,0.750000,0.500000,4,0.250000,1.000000
KSM_b2,act,agent,2250,2300,0.750000,0.500000,4,0.250000,1.000000
KSM_b2,act,agent,2300,2350,0.750000,0.500000,4,0.250000,1.000000
KSM_b2,act,agent,2350,2400,0.750000,0.500000,4,0.250000,1.000000
KSM_b2,act,agent,2400,2450,0.750000,0.500000,4,0.250000,1.000000
KSM_b2,act,agent,2450,2500,0.750000,0.500000,4,0.250000,1.000000
KSM_b2,act,agent,2500,2550,0.720000,0.386782,4,0.333218,1.000000
KSM_b2,act,agent,2550,2600,0.750000,0.500000,4,0.250000,1.000000
KSM_b2,act,agent,2600,2650,0.666667,0.577350,3,0.000000,1.000000
KSM_b2,act,agent,2650,2700,0.666667,0.577350,3,0.000000,1.000000
KSM_b2,act,agent,2700,2750,0.640000,0.555698,3,0.000000,1.000000
KSM_b2,act,agent,2750,2800,0.333333,0.577350,3,0.000000,1.000000
KSM_b2,act,agent,2800,2850,0.333333,0.577350,3,0.000000,1.000000
KSM_b2,act,agent,2850,2900,0.333333,0.577350,3,0.000000,1.000000
KSM_b2,act,agent,2900,2950,0.333333,0.577350,3,0.000000,1.000000
KSM_b2,act,agent,2950,3000,0.333333,0.577350,3,0.000000,1.000000
KSM_b2,act,agent,3000,3050,0.500000,0.707107,2,0.000000,1.000000
KSM_b2,act,agent,3050,3100,0.500000,0.707107,2,0.000000,1.000000
KSM_b2,act,agent,3100,3150,0.500000,0.707107,2,0.000000,1.000000
KSM_b2,act,agent,3150,3200,0.500000,0.707107,2,0.000000,1.000000
KSM_b2,act,agent,3200,3250,0.500000,0.707107,2,0.000000,1.000000
KSM_b2,act,agent,3250,3300,0.500000,0.707107,2,0.000000,1.000000
KSM_b2,act,agent,3300,3350,0.148936,0.210628,2,0.000000,0.446809
KSM_b2,act,agent,3350,3400,0.000000,0.000000,1,0.000000,0.000000
KSM_b2,act,patient,0,50,0.255000,0.381089,8,0.000000,0.524470
KSM_b2,act,patient,50,100,0.375000,0.517549,8,0.009037,0.740963
KSM_b2,act,patient,100,150,0.490000,0.524486,8,0.119132,0.860868
KSM_b2,act,patient,150,200,0.500000,0.534522,8,0.122036,0.877964
KSM_b2,act,patient,200,250,0.380000,0.513587,8,0.016839,0.743161
KSM_b2,act,patient,250,300,0.580000,0.487090,8,0.235575,0.924425
KSM_b2,act,patient,300,350,0.732500,0.453927,8,0.411525,1.000000
KSM_b2,act,patient,350,400,0.625000,0.517549,8,0.259037,0.990963
KSM_b2,act,patient,400,450,0.625000,0.517549,8,0.259037,0.990963
KSM_b2,act,patient,450,500,0.410000,0.492109,8,0.062026,0.757974
KSM_b2,act,patient,500,550,0.500000,0.534522,8,0.122036,0.877964
KSM_b2,act,patient,550,600,0.500000,0.534522,8,0.122036,0.877964
KSM_b2,act,patient,600,650,0.500000,0.534522,8,0.122036,0.877964
KSM_b2,act,patient,650,700,0.500000,0.534522,8,0.122036,0.877964
KSM_b2,act,patient,700,750,0.500000,0.534522,8,0.122036,0.877964
KSM_b2,act,patient,750,800,0.435000,0.479613,8,0.095862,0.774138
KSM_b2,act,patient,800,850,0.375000,0.517549,8,0.009037,0.740963
KSM_b2,act,patient,850,900,0.375000,0.517549,8,0.009037,0.740963
KSM_b2,act,patient,900,950,0.292500,0.452161,8,0.000000,0.612226
KSM_b2,act,patient,950,1000,0.330000,0.468798,8,0.000000,0.661490
KSM_b2,act,patient,1000,1050,0.375000,0.517549,8,0.009037,0.740963
KSM_b2,act,patient,1050,1100,0.310000,0.456946,8,0.000000,0.633110
KSM_b2,act,patient,1100,1150,0.250000,0.462910,8,0.000000,0.577327
KSM_b2,act,patient,1150,1200,0.250000,0.462910,8,0.000000,0.577327
KSM_b2,act,patient,1200,1250,0.310000,0.456946,8,0.000000,0.633110
KSM_b2,act,patient,1250,1300,0.437500,0.495516,8,0.087118,0.787882
KSM_b2,act,patient,1300,1350,0.500000,0.534522,8,0.122036,0.877964
KSM_b2,act,patient,1350,1400,0.435000,0.489635,8,0.088775,0.781225
KSM_b2,act,patient,1400,1450,0.250000,0.462910,8,0.000000,0.577327
KSM_b2,act,patient,1450,1500,0.250000,0.462910,8,0.000000,0.577327
KSM_b2,act,patient,1500,1550,0.232500,0.432129,8,0.000000,0.538062
KSM_b2,act,patient,1550,1600,0.125000,0.353553,8,0.000000,0.375000
KSM_b2,act,patient,1600,1650,0.125000,0.353553,8,0.000000,0.375000
KSM_b2,act,patient,1650,1700,0.125000,0.353553,8,0.000000,0.375000
KSM_b2,act,patient,1700,1750,0.125000,0.353553,8,0.000000,0.375000
KSM_b2,act,patient,1750,1800,0.227500,0.423986,8,0.000000,0.527304
KSM_b2,act,patient,1800,1850,0.250000,0.462910,8,0.000000,0.577327
KSM_b2,act,patient,1850,1900,0.250000,0.462910,8,0.000000,0.577327
KSM_b2,act,patient,1900,1950,0.250000,0.462910,8,0.000000,0.577327
KSM_b2,act,patient,1950,2000,0.250000,0.462910,8,0.000000,0.577327
KSM_b2,act,patient,2000,2050,0.271429,0.464451,7,0.000000,0.622520
KSM_b2,act,patient,2050,2100,0.000000,0.000000,6,0.000000,0.000000
KSM_b2,act,patient,2100,2150,0.043333,0.106145,6,0.000000,0.130000
KSM_b2,act,patient,2150,2200,0.250000,0.500000,4,0.000000,0.750000
KSM_b2,act,patient,2200,2250,0.250000,0.500000,4,0.000000,0.750000
KSM_b2,act,patient,2250,2300,0.250000,0.500000,4,0.000000,0.750000
KSM_b2,act,patient,2300,2350,0.250000,0.500000,4,0.000000,0.750000
KSM_b2,act,patient,2350,2400,0.250000,0.500000,4,0.000000,0.750000
KSM_b2,act,patient,2400,2450,0.250000,0.500000,4,0.000000,0.750000
KSM_b2,act,patient,2450,2500,0.250000,0.500000,4,0.000000,0.750000
KSM_b2,act,patient,2500,2550,0.280000,0.386782,4,0.000000,0.666782
KSM_b2,act,patient,2550,2600,0.250000,0.500000,4,0.000000,0.750000
KSM_b2,act,patient,2600,2650,0.333333,0.577350,3,0.000000,1.000000
KSM_b2,act,patient,2650,2700,0.333333,0.577350,3,0.000000,1.000000
KSM_b2,act,patient,2700,2750,0.360000,0.555698,3,0.000000,1.000000
KSM_b2,act,patient,2750,2800,0.666667,0.577350,3,0.000000,1.000000
