participant,asc_file,block,trial_index,trial_num,image,rt_ms,n_fixations,pre_fixations,post_fixations,unknown_phase_fixations,agent_fixations,patient_fixations,other_fixations,sentence_type,word_order,fluency,trial_svg
K19,k19_1.asc,55,54,11,feed-2-2-r.png,2547,15,8,7,0,13,2,0,other,APVX,false start,participant_trials/k19_1/b055_t54_feed-2-2-r.svg
K19,k19_1.asc,56,55,12,water-1-1-r.png,1389,10,5,5,0,9,1,0,direct,APV,yes,participant_trials/k19_1/b056_t55_water-1-1-r.svg
K19,k19_1.asc,57,56,13,wake-1-2-l.png,2568,12,7,5,0,0,11,1,direct,APV,pause,participant_trials/k19_1/b057_t56_wake-1-2-l.svg
K19,k19_1.asc,58,57,14,plant-2-1-l.png,2534,16,11,5,0,5,9,2,inverse,APV,false start,participant_trials/k19_1/b058_t57_plant-2-1-l.svg
K19,k19_1.asc,59,58,15,makelaugh-1-1-r.png,3275,16,11,5,0,16,0,0,other,AVAXV,yes,participant_trials/k19_1/b059_t58_makelaugh-1-1-r.svg
K19,k19_1.asc,60,59,16,boil-2-2-r.png,3874,18,12,6,0,6,12,0,inverse,APV,yes,participant_trials/k19_1/b060_t59_boil-2-2-r.svg
K19,k19_1.asc,61,60,17,teach-2-1-l.png,4348,20,15,5,0,7,12,1,other,AAAAVPV,false start,participant_trials/k19_1/b061_t60_teach-2-1-l.svg
K19,k19_1.asc,63,62,18,hang-1-2-l.png,4662,21,17,4,0,10,9,2,other,AXXVPV,yes,participant_trials/k19_1/b063_t62_hang-1-2-l.svg
K19,k19_1.asc,64,63,19,dress-2-2-r.png,2246,15,8,7,0,9,5,1,inverse,AXPV,yes,participant_trials/k19_1/b064_t63_dress-2-2-r.svg
K19,k19_1.asc,65,64,20,pull-1-1-r.png,1697,9,4,5,0,3,6,0,direct,APV,yes,participant_trials/k19_1/b065_t64_pull-1-1-r.svg
K19,k19_1.asc,66,65,21,cut_hair-1-2-l.png,1882,12,4,8,0,3,8,1,direct,APV,yes,participant_trials/k19_1/b066_t65_cut_hair-1-2-l.svg
K19,k19_1.asc,67,66,22,burn-2-1-l.png,2511,12,8,4,0,7,5,0,past,APV,yes,participant_trials/k19_1/b067_t66_burn-2-1-l.svg
K19,k19_1.asc,69,68,23,wash-1-1-r.png,2566,16,8,8,0,3,12,1,direct,APV,yes,participant_trials/k19_1/b069_t68_wash-1-1-r.svg
K19,k19_1.asc,70,69,24,saw-2-2-r.png,1771,11,6,5,0,3,8,0,inverse,APV,false start,participant_trials/k19_1/b070_t69_saw-2-2-r.svg
K19,k19_1.asc,71,70,25,shoot-2-1-l.png,2798,14,9,5,0,9,5,0,inverse,APXV,false start,participant_trials/k19_1/b071_t70_shoot-2-1-l.svg
K19,k19_1.asc,72,71,26,open-1-2-l.png,4114,16,10,6,0,6,10,0,other,APPVPV,yes,participant_trials/k19_1/b072_t71_open-1-2-l.svg
K19,k19_1.asc,73,72,27,treat-2-2-r.png,3717,17,12,5,0,10,6,1,inverse,PXXAV,pause,participant_trials/k19_1/b073_t72_treat-2-2-r.svg
K19,k19_1.asc,74,73,28,throw-1-1-r.png,2323,12,7,5,0,7,5,0,incorporation,AV,yes,participant_trials/k19_1/b074_t73_throw-1-1-r.svg
K19,k19_1.asc,75,74,29,scold-1-2-l.png,1704,13,5,8,0,4,9,0,other,APXV,yes,participant_trials/k19_1/b075_t74_scold-1-2-l.svg
K19,k19_1.asc,76,75,30,cover-2-1-l.png,5910,22,18,4,0,16,6,0,inverse,APVX,false start,participant_trials/k19_1/b076_t75_cover-2-1-l.svg
K19,k19_1.asc,77,76,31,hit-1-1-r.png,2735,14,8,6,0,10,4,0,past,PAV,false start,participant_trials/k19_1/b077_t76_hit-1-1-r.svg
K19,k19_1.asc,78,77,32,paint-2-2-r.png,1598,12,4,8,0,6,6,0,direct,APV,yes,participant_trials/k19_1/b078_t77_paint-2-2-r.svg
K20,k20.asc,4,4,1,call-1-1-r.png,1422,9,4,5,0,5,4,0,direct,AVP,yes,participant_trials/k20/b004_t4_call-1-1-r.svg
K20,k20.asc,5,5,2,break-2-2-r.png,,30,0,0,30,13,16,1,-,-,-,participant_trials/k20/b005_t5_break-2-2-r.svg
K20,k20.asc,6,6,3,feed-1-2-l.png,2524,11,6,5,0,8,3,0,direct,AVXP,false start,participant_trials/k20/b006_t6_feed-1-2-l.svg
K20,k20.asc,7,7,4,eat-2-1-l.png,2463,11,8,3,0,9,2,0,intransitive,AVP,yes,participant_trials/k20/b007_t7_eat-2-1-l.svg
K20,k20.asc,9,9,5,wake-2-2-r.png,2857,17,10,7,0,12,5,0,direct,AVP,yes,participant_trials/k20/b009_t9_wake-2-2-r.svg
K20,k20.asc,11,11,6,pick-1-1-r.png,1716,9,5,4,0,7,2,0,direct,AVP,false start,participant_trials/k20/b011_t11_pick-1-1-r.svg
K20,k20.asc,12,12,7,makelaugh-2-1-l.png,2228,10,6,4,0,8,2,0,other,PAVPAV,false start,participant_trials/k20/b012_t12_makelaugh-2-1-l.svg
K20,k20.asc,14,14,8,carry-1-2-l.png,4091,15,10,5,0,8,7,0,direct,AXAVP,pause; russian,participant_trials/k20/b014_t14_carry-1-2-l.svg
K20,k20.asc,17,17,9,teach-1-1-r.png,3513,15,10,5,0,9,5,1,direct,AVVP,false start,participant_trials/k20/b017_t17_teach-1-1-r.svg
K20,k20.asc,18,18,10,open-2-2-r.png,4626,27,15,12,0,20,7,0,inverse,AXXVXPP,pause; false start; russian,participant_trials/k20/b018_t18_open-2-2-r.svg
K20,k20.asc,19,19,11,dress-1-2-l.png,9412,30,26,4,0,8,21,1,inverse,AVP,yes,participant_trials/k20/b019_t19_dress-1-2-l.svg
K20,k20.asc,22,22,12,throw-2-1-l.png,1692,10,5,5,0,5,5,0,direct,AVP,yes,participant_trials/k20/b022_t22_throw-2-1-l.svg
K20,k20.asc,23,23,13,cut_hair-2-2-r.png,7291,24,20,4,0,15,6,3,inverse,AVP,yes,participant_trials/k20/b023_t23_cut_hair-2-2-r.svg
K20,k20.asc,25,25,14,cover-1-1-r.png,5195,13,11,2,0,12,1,0,direct,AVP,false start,participant_trials/k20/b025_t25_cover-1-1-r.svg
K20,k20.asc,26,26,15,wash-2-1-l.png,5047,17,14,3,0,14,2,1,inverse,AVXAVP,false start; russian,participant_trials/k20/b026_t26_wash-2-1-l.svg
K20,k20.asc,28,28,16,paint-1-2-l.png,2991,12,7,5,0,8,4,0,inverse; direct,AVP,false start,participant_trials/k20/b028_t28_paint-1-2-l.svg
K20,k20.asc,29,29,17,give_water-1-1-r.png,4720,17,12,5,0,12,4,1,direct,AVPX,pause,participant_trials/k20/b029_t29_give_water-1-1-r.svg
K20,k20.asc,32,32,18,clean-2-2-r.png,2267,13,6,7,0,12,0,1,inverse,AVP,yes,participant_trials/k20/b032_t32_clean-2-2-r.svg
K20,k20.asc,33,33,19,push-1-2-l.png,,33,0,0,33,9,21,3,-,-,-,participant_trials/k20/b033_t33_push-1-2-l.svg
K20,k20.asc,35,35,20,water-2-1-l.png,2250,11,8,3,0,10,1,0,inverse,AXPXVP,pause; russian,participant_trials/k20/b035_t35_water-2-1-l.svg
K20,k20.asc,36,36,21,pour-2-2-r.png,,37,0,0,37,22,14,1,-,-,-,participant_trials/k20/b036_t36_pour-2-2-r.svg
K20,k20.asc,39,39,22,plant-1-1-r.png,3419,15,10,5,0,9,5,1,direct,AVP,yes,participant_trials/k20/b039_t39_plant-1-1-r.svg
K20,k20.asc,40,40,23,tie-2-1-l.png,,24,0,0,24,11,9,4,-,-,-,participant_trials/k20/b040_t40_tie-2-1-l.svg
K20,k20.asc,43,43,24,boil-1-2-l.png,4446,16,12,4,0,11,5,0,direct,AVP,false start,participant_trials/k20/b043_t43_boil-1-2-l.svg
K20,k20.asc,44,44,25,shoot-1-1-r.png,,26,0,0,26,14,11,1,-,-,-,participant_trials/k20/b044_t44_shoot-1-1-r.svg
K20,k20.asc,45,45,26,hang-2-2-r.png,,48,0,0,48,36,8,4,-,-,-,participant_trials/k20/b045_t45_hang-2-2-r.svg
K20,k20.asc,48,48,27,treat-1-2-l.png,,51,0,0,51,18,31,2,-,-,-,participant_trials/k20/b048_t48_treat-1-2-l.svg
K20,k20.asc,49,49,28,pull-2-1-l.png,2298,10,7,3,0,5,5,0,inverse,AVP,false start,participant_trials/k20/b049_t49_pull-2-1-l.svg
K20,k20.asc,50,50,29,scold-2-2-r.png,5083,19,16,3,0,16,3,0,direct,AVAVP,false start,participant_trials/k20/b050_t50_scold-2-2-r.svg
K20,k20.asc,51,51,30,burn-1-1-r.png,,15,0,0,15,7,8,0,-,-,-,participant_trials/k20/b051_t51_burn-1-1-r.svg
K20,k20.asc,52,52,31,hit-2-1-l.png,2521,13,9,4,0,7,6,0,inverse,AVP,yes,participant_trials/k20/b052_t52_hit-2-1-l.svg
K20,k20.asc,53,53,32,saw-1-2-l.png,4459,13,8,5,0,4,9,0,direct,AVP,yes,participant_trials/k20/b053_t53_saw-1-2-l.svg
K20,k20.asc,54,54,1,give_water-2-1-l.png,3501,16,11,5,0,11,5,0,inverse,AVPX,false start,participant_trials/k20/b054_t54_give_water-2-1-l.svg
K20,k20.asc,56,56,2,break-1-2-l.png,,20,0,0,20,7,13,0,-,-,-,participant_trials/k20/b056_t56_break-1-2-l.svg
K20,k20.asc,57,57,3,push-2-2-r.png,,26,0,0,26,12,14,0,-,-,-,participant_trials/k20/b057_t57_push-2-2-r.svg
K20,k20.asc,58,58,4,eat-1-1-r.png,3634,19,13,6,0,11,8,0,intransitive,AVP,yes,participant_trials/k20/b058_t58_eat-1-1-r.svg
K20,k20.asc,59,59,5,pour-1-2-l.png,,30,0,0,30,25,5,0,-,-,-,participant_trials/k20/b059_t59_pour-1-2-l.svg
K20,k20.asc,60,60,6,pick-2-1-l.png,2258,13,8,5,0,10,2,1,inverse,AVP,yes,participant_trials/k20/b060_t60_pick-2-1-l.svg
K20,k20.asc,61,61,7,tie-1-1-r.png,,18,0,0,18,6,10,2,-,-,-,participant_trials/k20/b061_t61_tie-1-1-r.svg
K20,k20.asc,62,62,8,carry-2-2-r.png,3489,15,9,6,0,9,6,0,direct,AXVP,pause; false start; russian,participant_trials/k20/b062_t62_carry-2-2-r.svg
K20,k20.asc,64,64,9,call-2-1-l.png,2762,12,7,5,0,11,1,0,inverse,AVXVP,pause; false start; russian,participant_trials/k20/b064_t64_call-2-1-l.svg
K20,k20.asc,65,65,10,clean-1-2-l.png,2597,10,4,6,0,8,2,0,direct,AVVP,false start,participant_trials/k20/b065_t65_clean-1-2-l.svg
K20,k20.asc,67,67,11,feed-2-2-r.png,,38,0,0,38,31,5,2,-,-,-,participant_trials/k20/b067_t67_feed-2-2-r.svg
K20,k20.asc,68,68,12,water-1-1-r.png,2049,11,6,5,0,10,1,0,direct,AVP,yes,participant_trials/k20/b068_t68_water-1-1-r.svg
K20,k20.asc,69,69,13,wake-1-2-l.png,,41,0,0,41,25,16,0,-,-,-,participant_trials/k20/b069_t69_wake-1-2-l.svg
K20,k20.asc,70,70,14,plant-2-1-l.png,2225,14,8,6,0,10,4,0,inverse,AVP,pause; false start,participant_trials/k20/b070_t70_plant-2-1-l.svg
K20,k20.asc,71,71,15,makelaugh-1-1-r.png,2565,11,7,4,0,9,1,1,other,AVPAVV,pause; false start; russian,participant_trials/k20/b071_t71_makelaugh-1-1-r.svg
K20,k20.asc,72,72,16,boil-2-2-r.png,2882,14,11,3,0,10,4,0,inverse,AVVP,pause; false start,participant_trials/k20/b072_t72_boil-2-2-r.svg
K20,k20.asc,74,74,17,teach-2-1-l.png,5166,20,15,5,0,15,4,1,inverse,AXVP,pause; russian,participant_trials/k20/b074_t74_teach-2-1-l.svg
K20,k20.asc,75,75,18,hang-1-2-l.png,,43,0,0,43,33,5,5,-,-,-,participant_trials/k20/b075_t75_hang-1-2-l.svg
K20,k20.asc,76,76,19,dress-2-2-r.png,5287,18,15,3,0,10,7,1,inverse,AVPXAVP,false start; russian,participant_trials/k20/b076_t76_dress-2-2-r.svg
K20,k20.asc,77,77,20,pull-1-1-r.png,,28,0,0,28,14,7,7,-,-,-,participant_trials/k20/b077_t77_pull-1-1-r.svg
K20,k20.asc,79,79,21,cut_hair-1-2-l.png,5519,19,16,3,0,12,7,0,direct,AVP,yes,participant_trials/k20/b079_t79_cut_hair-1-2-l.svg
K20,k20.asc,81,81,22,burn-2-1-l.png,,73,0,0,73,32,39,2,-,-,-,participant_trials/k20/b081_t81_burn-2-1-l.svg
K20,k20.asc,82,82,23,wash-1-1-r.png,2388,11,7,4,0,8,3,0,direct,AVP,yes,participant_trials/k20/b082_t82_wash-1-1-r.svg
K20,k20.asc,83,83,24,saw-2-2-r.png,2622,13,7,6,0,6,7,0,inverse,AVP,yes,participant_trials/k20/b083_t83_saw-2-2-r.svg
K20,k20.asc,84,84,25,shoot-2-1-l.png,,15,0,0,15,9,4,2,-,-,-,participant_trials/k20/b084_t84_shoot-2-1-l.svg
K20,k20.asc,87,87,26,open-1-2-l.png,,91,0,0,91,35,52,4,-,-,-,participant_trials/k20/b087_t87_open-1-2-l.svg
K20,k20.asc,88,88,27,treat-2-2-r.png,,63,0,0,63,47,16,0,-,-,-,participant_trials/k20/b088_t88_treat-2-2-r.svg
K20,k20.asc,89,89,28,throw-1-1-r.png,3090,12,9,3,0,7,5,0,direct,AVP,false start,participant_trials/k20/b089_t89_throw-1-1-r.svg
K20,k20.asc,90,90,29,scold-1-2-l.png,2922,15,8,7,0,11,3,1,intransitive,AVP,yes,participant_trials/k20/b090_t90_scold-1-2-l.svg
K20,k20.asc,91,91,30,cover-2-1-l.png,2164,11,6,5,0,10,1,0,inverse,AXVP,false start; russian,participant_trials/k20/b091_t91_cover-2-1-l.svg
K20,k20.asc,92,92,31,hit-1-1-r.png,1572,10,4,6,0,5,5,0,direct,AVP,false start,participant_trials/k20/b092_t92_hit-1-1-r.svg
K20,k20.asc,93,93,32,paint-2-2-r.png,2991,15,10,5,0,10,5,0,inverse,AVP,false start,participant_trials/k20/b093_t93_paint-2-2-r.svg
K20,k20_2.asc,4,4,1,call-2-2-r.png,3245,15,10,5,0,12,3,0,inverse,AVP,false start,participant_trials/k20_2/b004_t4_call-2-2-r.svg
K20,k20_2.asc,5,5,2,break-1-1-r.png,,12,0,0,12,4,8,0,-,-,-,participant_trials/k20_2/b005_t5_break-1-1-r.svg
K20,k20_2.asc,8,7,3,feed-2-1-l.png,,26,0,0,26,23,3,0,-,-,-,participant_trials/k20_2/b008_t7_feed-2-1-l.svg
K20,k20_2.asc,10,9,4,eat-1-2-l.png,2159,11,6,5,0,7,4,0,direct,AXVP,pause; false start; russian,participant_trials/k20_2/b010_t9_eat-1-2-l.svg
K20,k20_2.asc,11,10,5,wake-1-1-r.png,,39,0,0,39,22,17,0,-,-,-,participant_trials/k20_2/b011_t10_wake-1-1-r.svg
K20,k20_2.asc,12,11,6,pick-2-2-r.png,1990,12,7,5,0,6,6,0,inverse,AVP,yes,participant_trials/k20_2/b012_t11_pick-2-2-r.svg
K20,k20_2.asc,13,12,7,makelaugh-1-2-l.png,,23,0,0,23,10,13,0,-,-,-,participant_trials/k20_2/b013_t12_makelaugh-1-2-l.svg
K20,k20_2.asc,14,13,8,carry-2-1-l.png,4134,19,15,4,0,14,5,0,inverse,AVP,yes,participant_trials/k20_2/b014_t13_carry-2-1-l.svg
K20,k20_2.asc,16,15,9,teach-2-2-r.png,4961,17,12,5,0,15,2,0,inverse,AVP,false start,participant_trials/k20_2/b016_t15_teach-2-2-r.svg
K20,k20_2.asc,17,16,10,open-1-1-r.png,,15,0,0,15,12,3,0,-,-,-,participant_trials/k20_2/b017_t16_open-1-1-r.svg
K20,k20_2.asc,19,18,11,dress-2-1-l.png,5359,18,15,3,0,10,8,0,direct,AVP,yes,participant_trials/k20_2/b019_t18_dress-2-1-l.svg
K20,k20_2.asc,20,19,12,throw-1-2-l.png,2081,12,6,6,0,6,6,0,direct,AVP,yes,participant_trials/k20_2/b020_t19_throw-1-2-l.svg
K20,k20_2.asc,21,20,13,cut_hair-1-1-r.png,8919,28,23,5,0,12,14,2,direct,AVP,false start,participant_trials/k20_2/b021_t20_cut_hair-1-1-r.svg
K20,k20_2.asc,23,22,14,cover-2-2-r.png,,57,0,0,57,50,2,5,-,-,-,participant_trials/k20_2/b023_t22_cover-2-2-r.svg
K20,k20_2.asc,25,24,15,wash-1-2-l.png,2550,12,7,5,0,9,2,1,inverse,AVP,yes,participant_trials/k20_2/b025_t24_wash-1-2-l.svg
K20,k20_2.asc,26,25,16,paint-2-1-l.png,1404,9,5,4,0,6,3,0,inverse,AVP,yes,participant_trials/k20_2/b026_t25_paint-2-1-l.svg
K20,k20_2.asc,27,26,17,give_water-2-2-r.png,3530,15,10,5,0,12,1,2,inverse,AVP,yes,participant_trials/k20_2/b027_t26_give_water-2-2-r.svg
K20,k20_2.asc,29,28,18,clean-1-1-r.png,1780,11,6,5,0,9,2,0,direct,AVP,yes,participant_trials/k20_2/b029_t28_clean-1-1-r.svg
K20,k20_2.asc,30,29,19,push-2-1-l.png,,26,0,0,26,7,19,0,-,-,-,participant_trials/k20_2/b030_t29_push-2-1-l.svg
K20,k20_2.asc,31,30,20,water-1-2-l.png,,45,0,0,45,37,8,0,-,-,-,participant_trials/k20_2/b031_t30_water-1-2-l.svg
K20,k20_2.asc,32,31,21,pour-1-1-r.png,,29,0,0,29,22,7,0,-,-,-,participant_trials/k20_2/b032_t31_pour-1-1-r.svg
K20,k20_2.asc,33,32,22,plant-2-2-r.png,3686,17,12,5,0,13,4,0,inverse,AVP,yes,participant_trials/k20_2/b033_t32_plant-2-2-r.svg
K20,k20_2.asc,34,33,23,tie-1-2-l.png,,6,0,0,6,0,6,0,-,-,-,participant_trials/k20_2/b034_t33_tie-1-2-l.svg
K20,k20_2.asc,36,35,24,boil-2-1-l.png,3678,16,11,5,0,14,2,0,direct,AVP,false start,participant_trials/k20_2/b036_t35_boil-2-1-l.svg
K20,k20_2.asc,37,36,25,shoot-2-2-r.png,,22,0,0,22,12,10,0,-,-,-,participant_trials/k20_2/b037_t36_shoot-2-2-r.svg
K20,k20_2.asc,41,40,26,hang-1-1-r.png,,23,0,0,23,20,2,1,-,-,-,participant_trials/k20_2/b041_t40_hang-1-1-r.svg
K20,k20_2.asc,42,41,27,treat-2-1-l.png,,20,0,0,20,9,11,0,-,-,-,participant_trials/k20_2/b042_t41_treat-2-1-l.svg
K20,k20_2.asc,45,44,28,pull-1-2-l.png,2017,10,7,3,0,4,4,2,direct,AVP,pause,participant_trials/k20_2/b045_t44_pull-1-2-l.svg
K20,k20_2.asc,46,45,29,scold-1-1-r.png,4273,14,10,4,0,12,2,0,direct,AVP,false start,participant_trials/k20_2/b046_t45_scold-1-1-r.svg
K20,k20_2.asc,47,46,30,burn-2-2-r.png,,24,0,0,24,18,6,0,-,-,-,participant_trials/k20_2/b047_t46_burn-2-2-r.svg
K20,k20_2.asc,48,47,31,hit-1-2-l.png,3347,12,7,5,0,7,3,2,direct,AVP,false start,participant_trials/k20_2/b048_t47_hit-1-2-l.svg
K20,k20_2.asc,49,48,32,saw-2-1-l.png,1928,11,6,5,0,9,1,1,inverse,AVPX,pause; false start; russian,participant_trials/k20_2/b049_t48_saw-2-1-l.svg
K20,k20_2.asc,50,49,1,give_water-1-2-l.png,1861,11,6,5,0,7,4,0,direct,AVP,yes,participant_trials/k20_2/b050_t49_give_water-1-2-l.svg
K20,k20_2.asc,52,51,2,break-2-1-l.png,,2,0,0,2,2,0,0,-,-,-,participant_trials/k20_2/b052_t51_break-2-1-l.svg
K20,k20_2.asc,56,55,3,push-1-1-r.png,,17,0,0,17,5,12,0,-,-,-,participant_trials/k20_2/b056_t55_push-1-1-r.svg
K20,k20_2.asc,57,56,4,eat-2-2-r.png,2272,11,6,5,0,9,2,0,intransitive; inverse,AVPXAVP,pause; false start; russian,participant_trials/k20_2/b057_t56_eat-2-2-r.svg
K20,k20_2.asc,58,57,5,pour-2-1-l.png,,10,0,0,10,6,3,1,-,-,-,participant_trials/k20_2/b058_t57_pour-2-1-l.svg
K20,k20_2.asc,59,58,6,pick-1-2-l.png,2025,11,6,5,0,5,6,0,direct,AVP,false start,participant_trials/k20_2/b059_t58_pick-1-2-l.svg
K20,k20_2.asc,60,59,7,tie-2-2-r.png,,6,0,0,6,2,4,0,-,-,-,participant_trials/k20_2/b060_t59_tie-2-2-r.svg
K20,k20_2.asc,63,61,8,carry-1-1-r.png,1903,10,5,5,0,6,4,0,direct,AVP,yes,participant_trials/k20_2/b063_t61_carry-1-1-r.svg
K20,k20_2.asc,64,62,9,call-1-2-l.png,2505,11,5,6,0,5,6,0,direct,AVP,yes,participant_trials/k20_2/b064_t62_call-1-2-l.svg
K20,k20_2.asc,66,64,10,clean-2-1-l.png,2362,11,6,5,0,11,0,0,inverse,AVP,false start,participant_trials/k20_2/b066_t64_clean-2-1-l.svg
K20,k20_2.asc,68,66,11,feed-1-1-r.png,16123,10,8,2,0,9,1,0,direct,AVPV,yes,participant_trials/k20_2/b068_t66_feed-1-1-r.svg
K20,k20_2.asc,69,67,12,water-2-2-r.png,1969,11,6,5,0,11,0,0,inverse,AVP,false start,participant_trials/k20_2/b069_t67_water-2-2-r.svg
K20,k20_2.asc,70,68,13,wake-2-1-l.png,,20,0,0,20,11,8,1,-,-,-,participant_trials/k20_2/b070_t68_wake-2-1-l.svg
K20,k20_2.asc,72,70,14,plant-1-2-l.png,,27,0,0,27,13,13,1,-,-,-,participant_trials/k20_2/b072_t70_plant-1-2-l.svg
K20,k20_2.asc,73,71,15,makelaugh-2-2-r.png,,40,0,0,40,24,14,2,-,-,-,participant_trials/k20_2/b073_t71_makelaugh-2-2-r.svg
K20,k20_2.asc,75,73,16,boil-1-1-r.png,,27,0,0,27,24,3,0,-,-,-,participant_trials/k20_2/b075_t73_boil-1-1-r.svg
K20,k20_2.asc,76,74,17,teach-1-2-l.png,4375,14,10,4,0,9,5,0,itransitive; direct,AVP,pause; false start,participant_trials/k20_2/b076_t74_teach-1-2-l.svg
K20,k20_2.asc,77,75,18,hang-2-1-l.png,,13,0,0,13,13,0,0,-,-,-,participant_trials/k20_2/b077_t75_hang-2-1-l.svg
K20,k20_2.asc,78,76,19,dress-1-1-r.png,,28,0,0,28,17,9,2,-,-,-,participant_trials/k20_2/b078_t76_dress-1-1-r.svg
K20,k20_2.asc,80,78,21,cut_hair-2-1-l.png,1859,13,6,7,0,12,1,0,inverse,AVP,yes,participant_trials/k20_2/b080_t78_cut_hair-2-1-l.svg
K20,k20_2.asc,81,79,22,burn-1-2-l.png,,13,0,0,13,6,7,0,-,-,-,participant_trials/k20_2/b081_t79_burn-1-2-l.svg
K20,k20_2.asc,82,80,23,wash-2-2-r.png,4148,16,12,4,0,11,4,1,inverse,AVP,false start,participant_trials/k20_2/b082_t80_wash-2-2-r.svg
K20,k20_2.asc,84,82,24,saw-1-1-r.png,3625,15,10,5,0,8,7,0,direct,AVP,false start,participant_trials/k20_2/b084_t82_saw-1-1-r.svg
K20,k20_2.asc,85,83,25,shoot-1-2-l.png,,12,0,0,12,5,7,0,-,-,-,participant_trials/k20_2/b085_t83_shoot-1-2-l.svg
K20,k20_2.asc,86,84,26,open-2-1-l.png,,17,0,0,17,11,5,1,-,-,-,participant_trials/k20_2/b086_t84_open-2-1-l.svg
K20,k20_2.asc,87,85,27,treat-1-1-r.png,4049,14,8,6,0,10,4,0,direct,AVP,yes,participant_trials/k20_2/b087_t85_treat-1-1-r.svg
K20,k20_2.asc,89,87,28,throw-2-2-r.png,1879,11,6,5,0,10,1,0,direct,AVP,false start,participant_trials/k20_2/b089_t87_throw-2-2-r.svg
K20,k20_2.asc,90,88,29,scold-2-1-l.png,1803,8,5,3,0,8,0,0,direct,AVP,yes,participant_trials/k20_2/b090_t88_scold-2-1-l.svg
K20,k20_2.asc,91,89,30,cover-1-2-l.png,,21,0,0,21,18,2,1,-,-,-,participant_trials/k20_2/b091_t89_cover-1-2-l.svg
K20,k20_2.asc,92,90,31,hit-2-2-r.png,2732,13,8,5,0,9,4,0,direct,AVP,false start,participant_trials/k20_2/b092_t90_hit-2-2-r.svg
K20,k20_2.asc,94,92,32,paint-1-1-r.png,1434,8,4,4,0,5,3,0,direct,AVP,yes,participant_trials/k20_2/b094_t92_paint-1-1-r.svg
K22,k22.asc,8,8,1,call-2-2-r.png,,61,0,0,61,26,35,0,-,-,-,participant_trials/k22/b008_t8_call-2-2-r.svg
K22,k22.asc,9,9,2,break-1-1-r.png,5048,22,17,5,0,4,17,1,direct,AXAVP,pause; russian,participant_trials/k22/b009_t9_break-1-1-r.svg
K22,k22.asc,10,10,3,feed-2-1-l.png,2803,18,11,7,0,14,4,0,direct,AVP,yes,participant_trials/k22/b010_t10_feed-2-1-l.svg
K22,k22.asc,11,11,4,eat-1-2-l.png,4958,18,16,2,0,8,4,6,incorporation,AV,yes,participant_trials/k22/b011_t11_eat-1-2-l.svg
K22,k22.asc,12,12,5,wake-1-1-r.png,,14,0,0,14,7,7,0,-,-,-,participant_trials/k22/b012_t12_wake-1-1-r.svg
K22,k22.asc,13,13,6,pick-2-2-r.png,3828,21,13,8,0,11,6,4,inverse,AVXAVP,pause; false start; russian,participant_trials/k22/b013_t13_pick-2-2-r.svg
K22,k22.asc,14,14,7,makelaugh-1-2-l.png,4532,17,13,4,0,7,9,1,intransitive,AV,yes,participant_trials/k22/b014_t14_makelaugh-1-2-l.svg
K22,k22.asc,15,15,8,carry-2-1-l.png,2582,13,8,5,0,12,1,0,inverse,AVPX,pause,participant_trials/k22/b015_t15_carry-2-1-l.svg
K22,k22.asc,17,17,9,teach-2-2-r.png,6939,32,24,8,0,26,5,1,intransitive,AVP,yes,participant_trials/k22/b017_t17_teach-2-2-r.svg
K22,k22.asc,18,18,10,open-1-1-r.png,2427,14,8,6,0,12,1,1,direct,AVP,false start,participant_trials/k22/b018_t18_open-1-1-r.svg
K22,k22.asc,19,19,11,dress-2-1-l.png,,66,0,0,66,46,17,3,-,-,-,participant_trials/k22/b019_t19_dress-2-1-l.svg
K22,k22.asc,20,20,12,throw-1-2-l.png,2287,12,6,6,0,5,6,1,incorporation,AV,yes,participant_trials/k22/b020_t20_throw-1-2-l.svg
K22,k22.asc,21,21,13,cut_hair-1-1-r.png,2416,14,8,6,0,6,8,0,direct,AVP,pause,participant_trials/k22/b021_t21_cut_hair-1-1-r.svg
K22,k22.asc,22,22,14,cover-2-2-r.png,,70,0,0,70,57,11,2,-,-,-,participant_trials/k22/b022_t22_cover-2-2-r.svg
K22,k22.asc,23,23,15,wash-1-2-l.png,3929,19,13,6,0,10,9,0,direct,AAVP,pause,participant_trials/k22/b023_t23_wash-1-2-l.svg
K22,k22.asc,25,25,16,paint-2-1-l.png,3402,16,10,6,0,11,3,2,inverse,AVP,pause,participant_trials/k22/b025_t25_paint-2-1-l.svg
K22,k22.asc,26,26,17,give_water-2-2-r.png,,62,0,0,62,48,11,3,-,-,-,participant_trials/k22/b026_t26_give_water-2-2-r.svg
K22,k22.asc,27,27,18,clean-1-1-r.png,1928,14,7,7,0,9,4,1,direct,AVP,yes,participant_trials/k22/b027_t27_clean-1-1-r.svg
K22,k22.asc,28,28,19,push-2-1-l.png,7361,29,23,6,0,13,15,1,inverse,AAVP,pause,participant_trials/k22/b028_t28_push-2-1-l.svg
K22,k22.asc,29,29,20,water-1-2-l.png,4378,18,13,5,0,15,2,1,direct,AAVP,pause,participant_trials/k22/b029_t29_water-1-2-l.svg
K22,k22.asc,30,30,21,pour-1-1-r.png,2934,16,11,5,0,13,3,0,direct,AVP,yes,participant_trials/k22/b030_t30_pour-1-1-r.svg
