participant's id,list,number,trial_num,image,ans,agens,patiens,age,cond,agens_gender,patiens_gender,agens_num,patiens_num,patiens_animacy,practice,translation,transcription,reaction time,fluency,sentence type,word order,comments,
К07,2,2,0,drag-2-2-e.png,tr2.wav,"(0.0,0.0)","(0.0,0.0)",n,0,n,n,0,0,0,1,Две девочки везут двух мальчиков,--,-,-,-,-,,
К07,2,3,0,dogs_bite.png,tr3.wav,"(0.0,0.0)","(0.0,0.0)",n,0,n,n,0,0,0,1,Собаки кусают мужчину,--,-,-,-,-,,
К07,2,4,1,call-2-2-r.png,call-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",old,1,f,m,2,2,1,0,Две бабушки зовут двух дедушек,Эльг'ат кокомачэнын г’уемтэв’илг’ын,2773,yes,direct,AVP,,
К07,2,5,2,break-1-1-r.png,break-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",child,0,m,n,1,1,0,0,Мальчик ломает домик,К'айыкмин'ын куи..куйчивитын игрушката,2833,false start,direct,AVP,,
К07,2,6,3,feed-2-1-l.png,feed-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",old,1,m,f,2,1,1,0,Два дедушки кормят бабушку,"Г,уемтэв,илг,ыт кэв,йин,и; каша нэкунун,ын",4842,yes,invtransitive; inverse,AVPV,,
К07,2,7,4,eat-1-2-l.png,eat-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",adult,0,f,n,1,2,0,0,Женщина ест два яблока,Н'авыткатпель кулляпын яблокав'... куeнув'нын,4788,yes,direct,AVPV,,
К07,2,8,5,wake-1-1-r.png,wake-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,0,f,m,1,1,1,0,Женщина будит мужчину,"Эльг'ата  куныг'эйнев,нын г’уемтэв’илг’ын",3062,yes,direct,AVP,,
К07,2,9,6,pick-2-2-r.png,pick-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",child,1,m,n,2,2,0,0,Два мальчика срывают два цветка,К'айыкмин'ыт нэкупыйг'ын'нав' цветы,1708,russian,inverse,AVP,,
К07,2,10,7,makelaugh-1-2-l.png,makelaugh-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",old,0,f,m,1,2,1,0,Бабушка смешит двух дедушек,кочачгав'чын г’уемтэв’илг’ыт эльг'ата,4149,yes,direct,VPA,,
К07,2,11,8,carry-2-1-l.png,carry-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",adult,1,f,n,2,1,0,0,Две женщины несут ведро,Девочкантэ нэкимт'ин'нын ведро,3670,yes,inverse,AVP,,
К07,2,12,9,teach-2-2-r.png,teach-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,1,f,m,2,2,1,0,Две женщины учат двух мужчин,ПРОПУСК,-,-,-,-,,
К07,2,13,10,open-1-1-r.png,open-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",old,0,m,n,1,1,0,0,Дедушка открывает дверь,Г’уемтэв’илг’ын ке..кунв'эн'эньнынин дверь,2554,false start,direct,AVP,,
К07,2,14,11,dress-2-1-l.png,dress-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",old,1,f,m,2,1,1,0,Две бабушки одевают дедушку,Эльг'ата кыел..кыел... пальто нако..накойпыннын г’уемтэв’илг’ын,2173,false start,inverse,AXPVP,,
К07,2,15,12,throw-1-2-l.png,throw-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",child,0,m,n,1,2,0,0,Мальчик бросает два мяча,К'айыкмин'а кейквыньн'ынин мячи,2264,russian,direct,AVP,,
К07,2,16,13,cut_hair-1-1-r.png,cut_hair-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",child,0,m,f,1,1,1,0,Мальчик стрижет девочку,К'айык..к'айыкмин'а  копаев'н'ын  эльг'апель,3326,false start,direct,AVP,,
К07,2,17,14,cover-2-2-r.png,cover-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,1,f,n,2,2,0,0,Две женщины накрывают два цветка,Эльг'ата накотактын'нав' цветы,3598,russian,inverse,AVP,,
К07,2,18,15,wash-1-2-l.png,wash-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",old,0,f,m,1,2,1,0,Бабушка моет двух дедушек,"Эльг,ата килгытэв,н,ынин н,ыччек, г,уемтэв,илг,ыт",2918,yes,direct,AVP,,
К07,2,19,16,paint-2-1-l.png,paint-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",child,1,f,n,2,1,0,0,Две девочки красят доску,Эльг'атапэлякыт кукрасин'нынын доска,4053,yes,direct,AVP,,
К07,2,20,17,give_water-2-2-r.png,give_water-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,1,m,f,2,2,1,0,Два мужчины поят двух женщин,К'айыкмин'а нэкунн'ин'нэв' мимыл,3572,yes,inverse,AVP,,
К07,2,21,18,clean-1-1-r.png,clean-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",old,0,f,n,2,2,0,0,Бабушка чистит пальто,Эльг'ата кучистин'нынын пальто,2619,yes,direct,AVP,,
К07,2,22,19,push-2-1-l.png,push-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",child,1,m,f,2,1,1,0,Два мальчика толкают девочку,К'айыкмин'а  гыпынг'ылынын  эльг'апель,4274,yes,past,AVP,,
К07,2,23,20,water-1-2-l.png,water-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",child,0,m,n,1,2,0,0,Мальчик поливает два цветка,ПРОПУСК ,-,-,-,-,,
К07,2,24,21,pour-1-1-r.png,pour-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,0,m,f,1,1,1,0,Мужчина обливает женщину,Г’уемтэв’илг’ын.. мимыл гатайылэн эльг'ата,3371,pause,past,APVX,,
К07,2,25,22,plant-2-2-r.png,plant-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,1,f,n,2,2,0,0,Две женщины сажают два дерева,ПРОПУСК ,-,-,-,-,,
К07,2,26,23,tie-1-2-l.png,tie-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",child,0,m,f,1,2,1,0,Мальчик связывает двух девочек,"К'айыкмин'а.. веревката... гэвуллинэв, эльг,апэлляк,о",1915,pause,past,AXVP,,
К07,2,27,24,boil-2-1-l.png,boil-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",old,1,f,n,2,1,0,0,Две бабушки варят курицу,Эльг'ата на..на..накутавын'нан курица,3841,false start,inverse,AVP,,
К07,2,28,25,shoot-2-2-r.png,shoot-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",child,1,m,f,2,2,1,0,Два мальчика стреляют в двух девочек ,"К'айыкмин'а.. нэкулк'эйн,ыв'ын'нин эльг'апиляк'ан",2910,yes,inverse,AVP,,
К07,2,29,26,hang-1-1-r.png,hang-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",old,0,f,n,1,1,0,0,Бабушка вешает картину,Эльг'ата коннёпаньн'ынин картину,3264,russian,direct,AVP,,
К07,2,30,27,treat-2-1-l.png,treat-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",adult,1,m,f,2,1,1,0,Два мужчины лечат женщину ,Эльг'апель.. нэкул...нэкун.мэлэв'ын'нин врачи,6205,pause; false start,inverse,PVA,,
К07,2,31,28,pull-1-2-l.png,pull-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",child,0,m,n,1,2,0,0,Мальчик везёт двое санок,К'айыкмин'а каг'аг'ан'нин  н'ыччек санки,1943,russian,direct,AVP,,
К07,2,32,29,scold-1-1-r.png,scold-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",child,0,f,m,1,1,1,0,Девочка ругает мальчика ,Н'авыткатпиляк'а  ко..кокытг'айн'ан'ан  к'айыкмин'ын,3886,pause; false start,direct,AVP,,
К07,2,33,30,burn-2-2-r.png,burn-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",old,1,m,n,2,2,0,0,Два дедушки сжигают две книги ,"Ынпыӄлавола нэкун... мил..милгык нэкун... нэкун,гылын,нин книгав'",3739,pause; false start,inverse,AVXVP,,
К07,2,34,31,hit-1-2-l.png,hit-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",child,0,f,m,1,2,1,0,Девочка бьет двух мальчиков,Эльг'апель ко..койплын'нын  к'айыкмин'у,4735,false start,direct,AVP,,
К07,2,35,32,saw-2-1-l.png,saw-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",old,1,m,n,2,1,0,0,Два дедушки пилят бревно,К'айыкмин'у накупынг'ылынын бревно,3799,yes,direct,AVP,,
К07,2,36,1,give_water-1-2-l.png,give_water-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",adult,0,f,m,1,2,1,0,Женщина поит двух мужчин,Женщина поит... а!  Эльг'ата ку..куникв'ычевын'нын г’уемтэв’илг’ын,11010,false start,direct,AVP,,
К07,2,37,2,break-2-1-l.png,break-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",child,1,f,n,2,1,0,0,Две девочки ломают домик,"К'айыкмин'ын ку..куйичвэньн,и яяпэлын,",4408,yes,intransitive,AVP,,direct?
К07,2,38,3,push-1-1-r.png,push-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",child,0,f,m,1,1,1,0,Девочка толкает мальчика,"Эльг'ата..эльг,а гапэннылэн к,айыкмэн,ын,",4545,false start,past,AVP,мальчик в дательном,
К07,2,39,4,eat-2-2-r.png,eat-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,1,m,n,2,2,0,0,Два мужчины едят два яблока,"Г’уемтэв’илг’ын нэкув,итэйныт яблони",3107,russian,inverse,AVP,,
К07,2,40,5,pour-2-1-l.png,pour-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",adult,1,f,m,2,1,1,0,Две женщины обливают мужчину ,ПРОПУСК ,-,-,-,-,,
К07,2,41,6,pick-1-2-l.png,pick-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",child,0,f,n,1,2,0,0,Девочка срывает два цветка,Эльг'апэля кув'итейгын'нын цветочки,3668,russian,direct,AVP,,
К07,2,42,7,tie-2-2-r.png,tie-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",child,1,f,m,2,2,1,0,Две девочки связывают двух мальчиков,Эльг'ата  гакылтын'нит   к'айыкмин'ыт,2296,yes,past,AVP,,
К07,2,43,8,carry-1-1-r.png,carry-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",adult,0,m,n,1,1,0,0,Мужчина несёт ведро,Г’уемтэв’илг’ын кунн'ин'нын ведро,1912,yes,direct,AVP,,
К07,2,44,9,call-1-2-l.png,call-1-2-l.wav,"(40.0,100.0)","(970.0,100.0)",old,0,m,f,1,2,1,0,Дедушка зовет двух бабушек ,Ынпыӄлавол каг'айн'ив'ын'нин эльг'ат,2040,yes,direct,AVP,,
К07,2,45,10,clean-2-1-l.png,clean-2-1-l.wav,"(40.0,100.0)","(970.0,100.0)",old,1,m,n,2,1,0,0,Два дедушки чистят пальто ,Ынпыӄлаволатэ накучистиньнин пальто,2953,yes,inverse,AVP,,
К07,2,46,11,feed-1-1-r.png,feed-1-1-r.wav,"(970.0,100.0)","(40.0,100.0)",old,0,f,m,1,1,1,0,Бабушка кормит дедушку,Эльг'ата кунэв'эн'эньнынин г’уемтэв’илг’ын,3296,yes,direct,AVP,,
К07,2,47,12,water-2-2-r.png,water-2-2-r.wav,"(970.0,100.0)","(40.0,100.0)",child,1,f,n,2,2,0,0,Две девочки поливают два цветка ,ПРОПУСК,-,-,-,-,,
